"pp","age","gender","duration","consent","iphone","installed_whatsapp","installed_facebook","installed_messenger","installed_instagram","installed_snapchat","instructions_timer","attention_check","app","rating","timer","category"
"48",23,"Female",136,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",30.683,"No","whatsapp",13,5.12,"low"
"48",23,"Female",136,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",30.683,"No","whatsapp1",42,3.428,"high"
"49",18,"Male",151,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",43.793,"No","calculator",-88,3.294,"neutral"
"49",18,"Male",151,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",43.793,"No","clock",-28,5.908,"neutral"
"49",18,"Male",151,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",43.793,"No","facebook",-89,3.648,"low"
"49",18,"Male",151,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",43.793,"No","facebook1",-46,5.511,"high"
"49",18,"Male",151,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",43.793,"No","instagram",59,4.709,"low"
"49",18,"Male",151,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",43.793,"No","instagram1",17,3.947,"high"
"49",18,"Male",151,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",43.793,"No","messenger",22,2.715,"low"
"49",18,"Male",151,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",43.793,"No","messenger1",20,4.3,"high"
"49",18,"Male",151,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",43.793,"No","notes",-70,2.22,"neutral"
"49",18,"Male",151,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",43.793,"No","settings",-38,3.358,"neutral"
"49",18,"Male",151,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",43.793,"No","snapchat",9,3.869,"low"
"49",18,"Male",151,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",43.793,"No","snapchat1",59,3.223,"high"
"49",18,"Male",151,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",43.793,"No","weather",-63,8.334,"neutral"
"49",18,"Male",151,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",43.793,"No","whatsapp",29,3.192,"low"
"49",18,"Male",151,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",43.793,"No","whatsapp1",66,5.127,"high"
"50",20,"Female",330,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",67.469,"No","calculator",-55,5.306,"neutral"
"50",20,"Female",330,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",67.469,"No","clock",-44,2.077,"neutral"
"50",20,"Female",330,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",67.469,"No","facebook",40,2.24,"low"
"50",20,"Female",330,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",67.469,"No","facebook1",86,2.364,"high"
"50",20,"Female",330,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",67.469,"No","instagram",89,2.441,"low"
"50",20,"Female",330,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",67.469,"No","instagram1",92,3.029,"high"
"50",20,"Female",330,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",67.469,"No","messenger",22,3.878,"low"
"50",20,"Female",330,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",67.469,"No","messenger1",66,4.44,"high"
"50",20,"Female",330,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",67.469,"No","notes",-74,2.577,"neutral"
"50",20,"Female",330,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",67.469,"No","settings",-66,3.406,"neutral"
"50",20,"Female",330,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",67.469,"No","snapchat",19,3.249,"low"
"50",20,"Female",330,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",67.469,"No","snapchat1",42,4.66,"high"
"50",20,"Female",330,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",67.469,"No","weather",71,2.087,"neutral"
"50",20,"Female",330,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",67.469,"No","whatsapp",5,3.816,"low"
"50",20,"Female",330,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",67.469,"No","whatsapp1",77,125.663,"high"
"51",23,"Female",211,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",50.9,"No","calculator",-94,2.156,"neutral"
"51",23,"Female",211,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",50.9,"No","clock",-87,4.449,"neutral"
"51",23,"Female",211,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",50.9,"No","facebook",38,4.354,"low"
"51",23,"Female",211,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",50.9,"No","facebook1",84,3.443,"high"
"51",23,"Female",211,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",50.9,"No","instagram",75,2.743,"low"
"51",23,"Female",211,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",50.9,"No","instagram1",100,2.39,"high"
"51",23,"Female",211,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",50.9,"No","messenger",31,2.897,"low"
"51",23,"Female",211,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",50.9,"No","messenger1",88,3.063,"high"
"51",23,"Female",211,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",50.9,"No","notes",-94,3.441,"neutral"
"51",23,"Female",211,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",50.9,"No","settings",-100,9.39,"neutral"
"51",23,"Female",211,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",50.9,"No","snapchat",-61,4.742,"low"
"51",23,"Female",211,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",50.9,"No","snapchat1",-53,3.394,"high"
"51",23,"Female",211,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",50.9,"No","weather",-70,2.68,"neutral"
"51",23,"Female",211,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",50.9,"No","whatsapp",82,3.811,"low"
"51",23,"Female",211,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",50.9,"No","whatsapp1",98,6.814,"high"
"52",19,"Male",125,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",30.791,"No","calculator",41,2.117,"neutral"
"52",19,"Male",125,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",30.791,"No","clock",73,2.538,"neutral"
"52",19,"Male",125,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",30.791,"No","facebook",-9,3.071,"low"
"52",19,"Male",125,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",30.791,"No","facebook1",36,2.854,"high"
"52",19,"Male",125,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",30.791,"No","instagram",-58,4.075,"low"
"52",19,"Male",125,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",30.791,"No","instagram1",-48,2.089,"high"
"52",19,"Male",125,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",30.791,"No","messenger",-79,3.023,"low"
"52",19,"Male",125,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",30.791,"No","messenger1",-56,3.183,"high"
"52",19,"Male",125,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",30.791,"No","notes",37,2.113,"neutral"
"52",19,"Male",125,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",30.791,"No","settings",25,3.404,"neutral"
"52",19,"Male",125,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",30.791,"No","snapchat",21,3.917,"low"
"52",19,"Male",125,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",30.791,"No","snapchat1",81,4.153,"high"
"52",19,"Male",125,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",30.791,"No","weather",-37,2.845,"neutral"
"52",19,"Male",125,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",30.791,"No","whatsapp",-83,5.005,"low"
"52",19,"Male",125,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",30.791,"No","whatsapp1",-59,1.902,"high"
"53",24,"Female",150,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",20.774,"No","calculator",26,4.004,"neutral"
"53",24,"Female",150,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",20.774,"No","clock",-33,3.269,"neutral"
"53",24,"Female",150,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",20.774,"No","facebook",13,3.547,"low"
"53",24,"Female",150,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",20.774,"No","facebook1",25,3.431,"high"
"53",24,"Female",150,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",20.774,"No","instagram",83,4.084,"low"
"53",24,"Female",150,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",20.774,"No","instagram1",92,4.114,"high"
"53",24,"Female",150,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",20.774,"No","messenger",100,2.967,"low"
"53",24,"Female",150,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",20.774,"No","messenger1",100,2.254,"high"
"53",24,"Female",150,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",20.774,"No","notes",-3,5.659,"neutral"
"53",24,"Female",150,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",20.774,"No","settings",-41,2.937,"neutral"
"53",24,"Female",150,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",20.774,"No","snapchat",75,1.935,"low"
"53",24,"Female",150,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",20.774,"No","snapchat1",92,2.207,"high"
"53",24,"Female",150,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",20.774,"No","weather",21,15.555,"neutral"
"53",24,"Female",150,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",20.774,"No","whatsapp",-17,1.966,"low"
"53",24,"Female",150,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",20.774,"No","whatsapp1",-16,4.855,"high"
"54",19,"Female",164,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",62.888,"No","calculator",-100,2.395,"neutral"
"54",19,"Female",164,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",62.888,"No","clock",-34,3.944,"neutral"
"54",19,"Female",164,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",62.888,"No","facebook",89,2.532,"low"
"54",19,"Female",164,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",62.888,"No","facebook1",57,3.369,"high"
"54",19,"Female",164,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",62.888,"No","instagram",100,2.117,"low"
"54",19,"Female",164,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",62.888,"No","instagram1",26,3.93,"high"
"54",19,"Female",164,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",62.888,"No","messenger",37,4.939,"low"
"54",19,"Female",164,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",62.888,"No","messenger1",63,2.718,"high"
"54",19,"Female",164,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",62.888,"No","notes",-92,2.737,"neutral"
"54",19,"Female",164,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",62.888,"No","settings",-100,3.026,"neutral"
"54",19,"Female",164,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",62.888,"No","snapchat",76,3.756,"low"
"54",19,"Female",164,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",62.888,"No","snapchat1",89,2.102,"high"
"54",19,"Female",164,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",62.888,"No","weather",-27,3.502,"neutral"
"54",19,"Female",164,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",62.888,"No","whatsapp",100,3.223,"low"
"54",19,"Female",164,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",62.888,"No","whatsapp1",100,2.465,"high"
"55",23,"Female",216,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",64.182,"No","calculator",-21,4.58,"neutral"
"55",23,"Female",216,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",64.182,"No","clock",25,5.202,"neutral"
"55",23,"Female",216,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",64.182,"No","facebook",31,5.306,"low"
"55",23,"Female",216,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",64.182,"No","facebook1",23,5.631,"high"
"55",23,"Female",216,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",64.182,"No","instagram",27,3.637,"low"
"55",23,"Female",216,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",64.182,"No","instagram1",26,4.585,"high"
"55",23,"Female",216,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",64.182,"No","messenger",51,3.215,"low"
"55",23,"Female",216,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",64.182,"No","messenger1",48,4.263,"high"
"55",23,"Female",216,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",64.182,"No","notes",-59,4.409,"neutral"
"55",23,"Female",216,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",64.182,"No","settings",-97,4.597,"neutral"
"55",23,"Female",216,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",64.182,"No","snapchat",71,2.931,"low"
"55",23,"Female",216,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",64.182,"No","snapchat1",77,3.443,"high"
"55",23,"Female",216,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",64.182,"No","weather",-20,10.836,"neutral"
"55",23,"Female",216,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",64.182,"No","whatsapp",58,5.18,"low"
"55",23,"Female",216,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",64.182,"No","whatsapp1",51,3.939,"high"
"56",18,"Female",226,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",37.707,"No","calculator",18,5.196,"neutral"
"56",18,"Female",226,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",37.707,"No","clock",0,4.568,"neutral"
"56",18,"Female",226,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",37.707,"No","facebook",73,11.449,"low"
"56",18,"Female",226,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",37.707,"No","facebook1",79,4.817,"high"
"56",18,"Female",226,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",37.707,"No","instagram",100,2.759,"low"
"56",18,"Female",226,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",37.707,"No","instagram1",100,23.341,"high"
"56",18,"Female",226,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",37.707,"No","messenger",57,2.267,"low"
"56",18,"Female",226,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",37.707,"No","messenger1",81,1.497,"high"
"56",18,"Female",226,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",37.707,"No","notes",8,2.609,"neutral"
"56",18,"Female",226,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",37.707,"No","settings",-32,2.237,"neutral"
"56",18,"Female",226,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",37.707,"No","snapchat",75,4.837,"low"
"56",18,"Female",226,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",37.707,"No","snapchat1",80,6.836,"high"
"56",18,"Female",226,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",37.707,"No","weather",-24,8.13,"neutral"
"56",18,"Female",226,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",37.707,"No","whatsapp",-57,39.596,"low"
"56",18,"Female",226,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",37.707,"No","whatsapp1",-43,3.071,"high"
"57",19,"Male",240,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",25.992,"No","calculator",-41,21.8,"neutral"
"57",19,"Male",240,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",25.992,"No","clock",50,4.001,"neutral"
"57",19,"Male",240,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",25.992,"No","facebook",20,3.432,"low"
"57",19,"Male",240,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",25.992,"No","facebook1",-12,14.131,"high"
"57",19,"Male",240,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",25.992,"No","instagram",-50,11.076,"low"
"57",19,"Male",240,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",25.992,"No","instagram1",-22,10.726,"high"
"57",19,"Male",240,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",25.992,"No","messenger",71,4.922,"low"
"57",19,"Male",240,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",25.992,"No","messenger1",82,8.801,"high"
"57",19,"Male",240,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",25.992,"No","notes",-35,5.826,"neutral"
"57",19,"Male",240,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",25.992,"No","settings",9,8.859,"neutral"
"57",19,"Male",240,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",25.992,"No","snapchat",42,25.126,"low"
"57",19,"Male",240,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",25.992,"No","snapchat1",32,3.988,"high"
"57",19,"Male",240,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",25.992,"No","weather",74,5.7,"neutral"
"57",19,"Male",240,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",25.992,"No","whatsapp",100,3.463,"low"
"57",19,"Male",240,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",25.992,"No","whatsapp1",42,5.82,"high"
"58",23,"Female",365,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",135.531,"No","calculator",-78,4.855,"neutral"
"58",23,"Female",365,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",135.531,"No","clock",-23,7.395,"neutral"
"58",23,"Female",365,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",135.531,"No","facebook",46,5.099,"low"
"58",23,"Female",365,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",135.531,"No","facebook1",-23,3.284,"high"
"58",23,"Female",365,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",135.531,"No","instagram",18,5.123,"low"
"58",23,"Female",365,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",135.531,"No","instagram1",-23,4.2,"high"
"58",23,"Female",365,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",135.531,"No","messenger",32,3.138,"low"
"58",23,"Female",365,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",135.531,"No","messenger1",40,4.327,"high"
"58",23,"Female",365,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",135.531,"No","notes",40,5.291,"neutral"
"58",23,"Female",365,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",135.531,"No","settings",-34,3.54,"neutral"
"58",23,"Female",365,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",135.531,"No","snapchat",-25,3.642,"low"
"58",23,"Female",365,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",135.531,"No","snapchat1",-30,5.942,"high"
"58",23,"Female",365,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",135.531,"No","weather",-25,5.17,"neutral"
"58",23,"Female",365,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",135.531,"No","whatsapp",-12,5.261,"low"
"58",23,"Female",365,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",135.531,"No","whatsapp1",48,10.478,"high"
"59",22,"Female",200,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",39.469,"No","calculator",73,9.093,"neutral"
"59",22,"Female",200,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",39.469,"No","clock",88,8.14,"neutral"
"59",22,"Female",200,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",39.469,"No","facebook",100,2.81,"low"
"59",22,"Female",200,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",39.469,"No","facebook1",100,42.998,"high"
"59",22,"Female",200,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",39.469,"No","instagram",100,2.532,"low"
"59",22,"Female",200,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",39.469,"No","instagram1",100,2.24,"high"
"59",22,"Female",200,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",39.469,"No","messenger",100,2.661,"low"
"59",22,"Female",200,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",39.469,"No","messenger1",100,4.588,"high"
"59",22,"Female",200,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",39.469,"No","notes",100,2.471,"neutral"
"59",22,"Female",200,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",39.469,"No","settings",-27,8.851,"neutral"
"59",22,"Female",200,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",39.469,"No","snapchat",55,3.494,"low"
"59",22,"Female",200,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",39.469,"No","snapchat1",25,3.849,"high"
"59",22,"Female",200,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",39.469,"No","weather",-40,4.212,"neutral"
"59",22,"Female",200,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",39.469,"No","whatsapp",30,15.195,"low"
"59",22,"Female",200,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",39.469,"No","whatsapp1",32,5.193,"high"
"60",24,"Male",161,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",33.284,"No","calculator",57,5.797,"neutral"
"60",24,"Male",161,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",33.284,"No","clock",20,9.739,"neutral"
"60",24,"Male",161,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",33.284,"No","facebook",-97,2.708,"low"
"60",24,"Male",161,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",33.284,"No","facebook1",-92,3.982,"high"
"60",24,"Male",161,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",33.284,"No","instagram",-94,2.598,"low"
"60",24,"Male",161,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",33.284,"No","instagram1",-86,3.643,"high"
"60",24,"Male",161,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",33.284,"No","messenger",-89,2.195,"low"
"60",24,"Male",161,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",33.284,"No","messenger1",-85,5.592,"high"
"60",24,"Male",161,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",33.284,"No","notes",28,3.645,"neutral"
"60",24,"Male",161,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",33.284,"No","settings",-36,3.865,"neutral"
"60",24,"Male",161,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",33.284,"No","snapchat",-94,2.656,"low"
"60",24,"Male",161,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",33.284,"No","snapchat1",-93,4.492,"high"
"60",24,"Male",161,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",33.284,"No","weather",9,6.092,"neutral"
"60",24,"Male",161,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",33.284,"No","whatsapp",-12,5.196,"low"
"60",24,"Male",161,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",33.284,"No","whatsapp1",-49,2.334,"high"
"61",21,"Female",165,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",48.918,"No","calculator",-46,3.666,"neutral"
"61",21,"Female",165,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",48.918,"No","clock",6,2.53,"neutral"
"61",21,"Female",165,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",48.918,"No","facebook",61,4.263,"low"
"61",21,"Female",165,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",48.918,"No","facebook1",60,2.708,"high"
"61",21,"Female",165,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",48.918,"No","instagram",82,2.728,"low"
"61",21,"Female",165,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",48.918,"No","instagram1",82,4.948,"high"
"61",21,"Female",165,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",48.918,"No","messenger",49,3.313,"low"
"61",21,"Female",165,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",48.918,"No","messenger1",92,7.153,"high"
"61",21,"Female",165,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",48.918,"No","notes",17,3.087,"neutral"
"61",21,"Female",165,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",48.918,"No","settings",13,6.025,"neutral"
"61",21,"Female",165,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",48.918,"No","snapchat",-43,5.739,"low"
"61",21,"Female",165,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",48.918,"No","snapchat1",15,4.595,"high"
"61",21,"Female",165,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",48.918,"No","weather",11,2.911,"neutral"
"61",21,"Female",165,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",48.918,"No","whatsapp",40,2.888,"low"
"61",21,"Female",165,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",48.918,"No","whatsapp1",96,2.991,"high"
"62",21,"Female",225,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",29.768,"No","calculator",-57,5.773,"neutral"
"62",21,"Female",225,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",29.768,"No","clock",-61,4.511,"neutral"
"62",21,"Female",225,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",29.768,"No","facebook",18,8.538,"low"
"62",21,"Female",225,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",29.768,"No","facebook1",52,11.373,"high"
"62",21,"Female",225,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",29.768,"No","instagram",30,4.767,"low"
"62",21,"Female",225,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",29.768,"No","instagram1",45,4.159,"high"
"62",21,"Female",225,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",29.768,"No","messenger",93,3.903,"low"
"62",21,"Female",225,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",29.768,"No","messenger1",100,6.061,"high"
"62",21,"Female",225,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",29.768,"No","notes",-26,6.308,"neutral"
"62",21,"Female",225,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",29.768,"No","settings",-57,4.48,"neutral"
"62",21,"Female",225,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",29.768,"No","snapchat",-52,6.07,"low"
"62",21,"Female",225,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",29.768,"No","snapchat1",-69,6.288,"high"
"62",21,"Female",225,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",29.768,"No","weather",18,5.786,"neutral"
"62",21,"Female",225,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",29.768,"No","whatsapp",45,4.342,"low"
"62",21,"Female",225,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",29.768,"No","whatsapp1",36,3.771,"high"
"63",24,"Female",159,"Yes","Yes","Yes","Yes","Yes","Yes","Yes",38.14,"No","calculator",-30,4.252,"neutral"
